Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Ozan Tufan,"Mar 23, 1995 (30)",Central Midfield,Trabzonspor,Süper Lig,€2.20m,Türkiye,https://www.transfermarkt.com/ozan-tufan/profil/spieler/236471
Tim Jabol-Folcarelli,"Dec 6, 1999 (25)",Central Midfield,Trabzonspor,Süper Lig,€2.00m,France / Martinique,https://www.transfermarkt.com/tim-jabol-folcarelli/profil/spieler/674241
Kerem Şen,"Jun 14, 2002 (23)",Central Midfield,Trabzonspor,Süper Lig,€250k,Türkiye,https://www.transfermarkt.com/kerem-sen/profil/spieler/700010
Boran Başkan,"Mar 29, 2006 (19)",Central Midfield,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/boran-baskan/profil/spieler/1070028
Yiğithan Çubukcu,"Sep 9, 2008 (16)",Central Midfield,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/yigithan-cubukcu/profil/spieler/1376717
Muhammed Cham,"Sep 26, 2000 (24)",Attacking Midfield,Trabzonspor,Süper Lig,€5.50m,Austria,https://www.transfermarkt.com/muhammed-cham/profil/spieler/422281
Enis Bardhi,"Jul 2, 1995 (29)",Attacking Midfield,Trabzonspor,Süper Lig,€3.00m,North Macedonia,https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014
Mahmoud Trezeguet,"Oct 1, 1994 (30)",Left Winger,Trabzonspor,Süper Lig,€5.00m,Egypt,https://www.transfermarkt.com/mahmoud-trezeguet/profil/spieler/234189
Mislav Orsic,"Dec 29, 1992 (32)",Left Winger,Trabzonspor,Süper Lig,€1.30m,Croatia,https://www.transfermarkt.com/mislav-orsic/profil/spieler/119150
Anthony Nwakaeme,"Mar 21, 1989 (36)",Left Winger,Trabzonspor,Süper Lig,€600k,Nigeria,https://www.transfermarkt.com/anthony-nwakaeme/profil/spieler/175988
Onuralp Çakıroğlu,"Dec 5, 2007 (17)",Left Winger,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/onuralp-cakiroglu/profil/spieler/1209829
Oleksandr Zubkov,"Aug 3, 1996 (28)",Right Winger,Trabzonspor,Süper Lig,€8.00m,Ukraine,https://www.transfermarkt.com/oleksandr-zubkov/profil/spieler/289075
Cihan Çanak,"Jan 24, 2005 (20)",Right Winger,Trabzonspor,Süper Lig,€3.50m,Türkiye / Belgium,https://www.transfermarkt.com/cihan-canak/profil/spieler/743376
Edin Visca,"Feb 17, 1990 (35)",Right Winger,Trabzonspor,Süper Lig,€1.20m,Bosnia-Herzegovina,https://www.transfermarkt.com/edin-visca/profil/spieler/109217
Simon Banza,"Aug 13, 1996 (28)",Centre-Forward,Trabzonspor,Süper Lig,€14.00m,DR Congo / France,https://www.transfermarkt.com/simon-banza/profil/spieler/344869
Danylo Sikan,"Apr 16, 2001 (24)",Centre-Forward,Trabzonspor,Süper Lig,€6.00m,Ukraine,https://www.transfermarkt.com/danylo-sikan/profil/spieler/417228
Denis Drăguș,"Jul 6, 1999 (25)",Centre-Forward,Trabzonspor,Süper Lig,€3.50m,Romania,https://www.transfermarkt.com/denis-dragus/profil/spieler/405399
Enis Destan,"Jun 15, 2002 (23)",Centre-Forward,Trabzonspor,Süper Lig,€3.00m,Türkiye,https://www.transfermarkt.com/enis-destan/profil/spieler/699980
Umut Bozok,"Sep 19, 1996 (28)",Centre-Forward,Trabzonspor,Süper Lig,€1.40m,Türkiye / France,https://www.transfermarkt.com/umut-bozok/profil/spieler/259025
Poyraz Yıldırım,"Jan 15, 2005 (20)",Centre-Forward,Trabzonspor,Süper Lig,€1.30m,Türkiye,https://www.transfermarkt.com/poyraz-yildirim/profil/spieler/993407
Umut Beşli,"Mar 18, 2008 (17)",Centre-Forward,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/umut-besli/profil/spieler/1212186
