Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Ennio van der Gouw,"Feb 14, 2000 (25)",Goalkeeper,Zulte Waregem,Jupiler Pro League,€600k,Netherlands,https://www.transfermarkt.com/ennio-van-der-gouw/profil/spieler/529425
Louis Bostyn,"Oct 4, 1993 (31)",Goalkeeper,Zulte Waregem,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/louis-bostyn/profil/spieler/159382
Arnaud Dobbels,"Feb 2, 2005 (20)",Goalkeeper,Zulte Waregem,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/arnaud-dobbels/profil/spieler/1065144
Sef Van Damme,"Jan 8, 2003 (22)",Goalkeeper,Zulte Waregem,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/sef-van-damme/profil/spieler/617982
Lukas Willen,"Apr 25, 2003 (22)",Centre-Back,Zulte Waregem,Jupiler Pro League,€1.00m,Belgium,https://www.transfermarkt.com/lukas-willen/profil/spieler/574501
Anton Tanghe,"Jan 28, 1999 (26)",Centre-Back,Zulte Waregem,Jupiler Pro League,€700k,Belgium,https://www.transfermarkt.com/anton-tanghe/profil/spieler/460848
Laurent Lemoine,"Apr 24, 1998 (27)",Centre-Back,Zulte Waregem,Jupiler Pro League,€400k,Belgium / Brazil,https://www.transfermarkt.com/laurent-lemoine/profil/spieler/289584
Modou Tambedou,"Apr 4, 2003 (22)",Centre-Back,Zulte Waregem,Jupiler Pro League,€300k,Senegal,https://www.transfermarkt.com/modou-tambedou/profil/spieler/1035048
Andres Labie,"Mar 24, 2004 (21)",Centre-Back,Zulte Waregem,Jupiler Pro League,€200k,Belgium,https://www.transfermarkt.com/andres-labie/profil/spieler/1064546
Eroine Agnikoi,"Dec 10, 2005 (19)",Centre-Back,Zulte Waregem,Jupiler Pro League,-,Cote d'Ivoire,https://www.transfermarkt.com/eroine-agnikoi/profil/spieler/1145003
Atli Barkarson,"Mar 19, 2001 (24)",Left-Back,Zulte Waregem,Jupiler Pro League,€400k,Iceland,https://www.transfermarkt.com/atli-barkarson/profil/spieler/490852
Yannick Cappelle,"Jul 7, 2003 (21)",Left-Back,Zulte Waregem,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/yannick-cappelle/profil/spieler/583901
Benoit De Jaegere,"Apr 12, 2004 (21)",Left-Back,Zulte Waregem,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/benoit-de-jaegere/profil/spieler/727088
Benoît Nyssen,"Sep 12, 1997 (27)",Right-Back,Zulte Waregem,Jupiler Pro League,€600k,Belgium,https://www.transfermarkt.com/benoit-nyssen/profil/spieler/286007
Wilguens Paugain,"Aug 24, 2001 (23)",Right-Back,Zulte Waregem,Jupiler Pro League,€200k,Haiti / France,https://www.transfermarkt.com/wilguens-paugain/profil/spieler/609691
Franz Tangala,"Apr 15, 2005 (20)",Right-Back,Zulte Waregem,Jupiler Pro League,-,Belgium / DR Congo,https://www.transfermarkt.com/franz-tangala/profil/spieler/1216307
Tochukwu Nnadi,"Jun 30, 2003 (22)",Defensive Midfield,Zulte Waregem,Jupiler Pro League,€400k,Nigeria,https://www.transfermarkt.com/tochukwu-nnadi/profil/spieler/920470
Ibrahim Diabaté,"Jun 16, 2004 (21)",Midfielder,Zulte Waregem,Jupiler Pro League,€50k,Cote d'Ivoire,https://www.transfermarkt.com/ibrahim-diabate/profil/spieler/1145002
Pape Demba Diop,"Sep 4, 2003 (21)",Central Midfield,Zulte Waregem,Jupiler Pro League,€1.00m,Senegal,https://www.transfermarkt.com/pape-demba-diop/profil/spieler/949113
Nicolas Rommens,"Dec 17, 1994 (30)",Central Midfield,Zulte Waregem,Jupiler Pro League,€700k,Belgium,https://www.transfermarkt.com/nicolas-rommens/profil/spieler/130418
Thibaud Sergeant,"Sep 19, 2005 (19)",Central Midfield,Zulte Waregem,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/thibaud-sergeant/profil/spieler/1065143
Youssef Challouk,"Aug 28, 1995 (29)",Attacking Midfield,Zulte Waregem,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/youssef-challouk/profil/spieler/460318
Siebe Van Keymolen,"Feb 10, 2005 (20)",Attacking Midfield,Zulte Waregem,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/siebe-van-keymolen/profil/spieler/1178961
Joseph Opoku,"Aug 8, 2005 (19)",Left Winger,Zulte Waregem,Jupiler Pro League,€900k,Ghana,https://www.transfermarkt.com/joseph-opoku/profil/spieler/1310437
Abdoulaye Traoré,"Jun 28, 2003 (22)",Left Winger,Zulte Waregem,Jupiler Pro League,€400k,Cote d'Ivoire,https://www.transfermarkt.com/abdoulaye-traore/profil/spieler/1063856
Dylan Demuynck,"May 6, 2004 (21)",Left Winger,Zulte Waregem,Jupiler Pro League,€150k,Philippines / Belgium,https://www.transfermarkt.com/dylan-demuynck/profil/spieler/654947
Jeppe Erenbjerg,"Apr 29, 2000 (25)",Right Winger,Zulte Waregem,Jupiler Pro League,€1.00m,Denmark,https://www.transfermarkt.com/jeppe-erenbjerg/profil/spieler/543302
Stavros Gavriel,"Jan 29, 2002 (23)",Right Winger,Zulte Waregem,Jupiler Pro League,€800k,Cyprus / Greece,https://www.transfermarkt.com/stavros-gavriel/profil/spieler/613983
Jevon Simons,"Jul 31, 2005 (19)",Right Winger,Zulte Waregem,Jupiler Pro League,€300k,Netherlands,https://www.transfermarkt.com/jevon-simons/profil/spieler/738492
Nathan Fraser,"Feb 22, 2005 (20)",Centre-Forward,Zulte Waregem,Jupiler Pro League,€600k,Ireland / England,https://www.transfermarkt.com/nathan-fraser/profil/spieler/863741
Alioune Ndour,"Oct 21, 1997 (27)",Centre-Forward,Zulte Waregem,Jupiler Pro League,€500k,Senegal,https://www.transfermarkt.com/alioune-ndour/profil/spieler/513295
Tobias Hedl,"Jan 15, 2003 (22)",Centre-Forward,Zulte Waregem,Jupiler Pro League,€500k,Austria,https://www.transfermarkt.com/tobias-hedl/profil/spieler/548037
Matheus Machado,"Mar 13, 2003 (22)",Centre-Forward,Zulte Waregem,Jupiler Pro League,€450k,Brazil,https://www.transfermarkt.com/matheus-machado/profil/spieler/1099718
Jelle Vossen,"Mar 22, 1989 (36)",Centre-Forward,Zulte Waregem,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/jelle-vossen/profil/spieler/42748
Kouadio N'Guettia,"Oct 15, 2006 (18)",Striker,Zulte Waregem,Jupiler Pro League,-,Cote d'Ivoire,https://www.transfermarkt.com/kouadio-nguettia/profil/spieler/1308257
Senne Lammens,"Jul 7, 2002 (22)",Goalkeeper,Royal Antwerp FC,Jupiler Pro League,€9.00m,Belgium,https://www.transfermarkt.com/senne-lammens/profil/spieler/503883
Jean Butez,"Jun 8, 1995 (30)",Goalkeeper,Royal Antwerp FC,Jupiler Pro League,€3.50m,France,https://www.transfermarkt.com/jean-butez/profil/spieler/290537
Yannick Thoelen,"Jul 18, 1990 (34)",Goalkeeper,Royal Antwerp FC,Jupiler Pro League,€200k,Belgium,https://www.transfermarkt.com/yannick-thoelen/profil/spieler/64246
Niels Devalckeneer,"May 17, 2004 (21)",Goalkeeper,Royal Antwerp FC,Jupiler Pro League,€100k,Belgium,https://www.transfermarkt.com/niels-devalckeneer/profil/spieler/1020704
Lowie Piselé,"Sep 17, 2009 (15)",Goalkeeper,Royal Antwerp FC,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/lowie-pisele/profil/spieler/1191562
Zeno Van Den Bosch,"Jul 6, 2003 (21)",Centre-Back,Royal Antwerp FC,Jupiler Pro League,€10.00m,Belgium,https://www.transfermarkt.com/zeno-van-den-bosch/profil/spieler/738774
Ayrton Costa,"Jul 12, 1999 (25)",Centre-Back,Royal Antwerp FC,Jupiler Pro League,€3.20m,Argentina,https://www.transfermarkt.com/ayrton-costa/profil/spieler/842910
Toby Alderweireld,"Mar 2, 1989 (36)",Centre-Back,Royal Antwerp FC,Jupiler Pro League,€2.00m,Belgium,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710
Rosen Bozhinov,"Jan 23, 2005 (20)",Centre-Back,Royal Antwerp FC,Jupiler Pro League,€400k,Bulgaria,https://www.transfermarkt.com/rosen-bozhinov/profil/spieler/877124
Björn Engels,"Sep 15, 1994 (30)",Centre-Back,Royal Antwerp FC,Jupiler Pro League,€100k,Belgium,https://www.transfermarkt.com/bjorn-engels/profil/spieler/193469
Olivier Deman,"Apr 6, 2000 (25)",Left-Back,Royal Antwerp FC,Jupiler Pro League,€3.00m,Belgium,https://www.transfermarkt.com/olivier-deman/profil/spieler/621802
Laurit Krasniqi,"Jul 14, 2001 (23)",Left-Back,Royal Antwerp FC,Jupiler Pro League,€300k,Kosovo / Belgium,https://www.transfermarkt.com/laurit-krasniqi/profil/spieler/879631
Jelle Bataille,"May 20, 1999 (26)",Right-Back,Royal Antwerp FC,Jupiler Pro League,€2.50m,Belgium,https://www.transfermarkt.com/jelle-bataille/profil/spieler/460378
Kobe Corbanie,"May 10, 2005 (20)",Right-Back,Royal Antwerp FC,Jupiler Pro League,€1.70m,Belgium,https://www.transfermarkt.com/kobe-corbanie/profil/spieler/981194
Semm Renders,"Dec 17, 2007 (17)",Right-Back,Royal Antwerp FC,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/semm-renders/profil/spieler/1186563
Denis Odoi,"May 27, 1988 (37)",Right-Back,Royal Antwerp FC,Jupiler Pro League,€250k,Ghana / Belgium,https://www.transfermarkt.com/denis-odoi/profil/spieler/59641
Mandela Keita,"May 10, 2002 (23)",Defensive Midfield,Royal Antwerp FC,Jupiler Pro League,€12.00m,Belgium / Guinea,https://www.transfermarkt.com/mandela-keita/profil/spieler/707844
Jaïro Riedewald,"Sep 9, 1996 (28)",Defensive Midfield,Royal Antwerp FC,Jupiler Pro League,€1.80m,Netherlands / Suriname,https://www.transfermarkt.com/jairo-riedewald/profil/spieler/241481
Mauricio Benítez,"Feb 3, 2004 (21)",Defensive Midfield,Royal Antwerp FC,Jupiler Pro League,€800k,Argentina,https://www.transfermarkt.com/mauricio-benitez/profil/spieler/1055055
Mahamadou Doumbia,"May 15, 2004 (21)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€9.00m,Mali,https://www.transfermarkt.com/mahamadou-doumbia/profil/spieler/1033919
Jurgen Ekkelenkamp,"Apr 5, 2000 (25)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€7.00m,Netherlands,https://www.transfermarkt.com/jurgen-ekkelenkamp/profil/spieler/361068
Alhassan Yusuf,"Jul 18, 2000 (24)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€3.00m,Nigeria,https://www.transfermarkt.com/alhassan-yusuf/profil/spieler/600481
Dennis Praet,"May 14, 1994 (31)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€2.50m,Belgium,https://www.transfermarkt.com/dennis-praet/profil/spieler/129588
Andreas Verstraeten,"Jan 10, 2006 (19)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€800k,Belgium,https://www.transfermarkt.com/andreas-verstraeten/profil/spieler/1124880
Youssef Hamdaoui,"Mar 20, 2008 (17)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€250k,Morocco / Belgium,https://www.transfermarkt.com/youssef-hamdaoui/profil/spieler/1112904
Milan Smits,"Nov 13, 2004 (20)",Central Midfield,Royal Antwerp FC,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/milan-smits/profil/spieler/1073288
Tjaronn Chery,"Jun 4, 1988 (37)",Attacking Midfield,Royal Antwerp FC,Jupiler Pro League,€500k,Suriname / Netherlands,https://www.transfermarkt.com/tjaronn-chery/profil/spieler/76326
Christopher Scott,"Jun 7, 2002 (23)",Attacking Midfield,Royal Antwerp FC,Jupiler Pro League,€500k,Germany / Ghana,https://www.transfermarkt.com/christopher-scott/profil/spieler/503162
Farouck Adekami,"Aug 7, 2006 (18)",Attacking Midfield,Royal Antwerp FC,Jupiler Pro League,€200k,Cote d'Ivoire,https://www.transfermarkt.com/farouck-adekami/profil/spieler/1293796
Milo Horemans,"May 18, 2006 (19)",Attacking Midfield,Royal Antwerp FC,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/milo-horemans/profil/spieler/1102235
Jacob Ondrejka,"Sep 2, 2002 (22)",Left Winger,Royal Antwerp FC,Jupiler Pro League,€8.00m,Sweden,https://www.transfermarkt.com/jacob-ondrejka/profil/spieler/663237
Michel-Ange Balikwisha,"May 10, 2001 (24)",Left Winger,Royal Antwerp FC,Jupiler Pro League,€7.00m,Belgium / DR Congo,https://www.transfermarkt.com/michel-ange-balikwisha/profil/spieler/502239
Victor Udoh,"Oct 18, 2004 (20)",Left Winger,Royal Antwerp FC,Jupiler Pro League,€400k,Nigeria,https://www.transfermarkt.com/victor-udoh/profil/spieler/1157420
Kadan Young,"Jan 19, 2006 (19)",Left Winger,Royal Antwerp FC,Jupiler Pro League,€300k,England / Jamaica,https://www.transfermarkt.com/kadan-young/profil/spieler/887433
Orseer Achihi,"Sep 19, 2006 (18)",Left Winger,Royal Antwerp FC,Jupiler Pro League,-,Nigeria,https://www.transfermarkt.com/orseer-achihi/profil/spieler/1378362
Gyrano Kerk,"Dec 2, 1995 (29)",Right Winger,Royal Antwerp FC,Jupiler Pro League,€3.00m,Suriname / Netherlands,https://www.transfermarkt.com/gyrano-kerk/profil/spieler/268112
Anthony Valencia,"Jul 21, 2003 (21)",Right Winger,Royal Antwerp FC,Jupiler Pro League,€1.20m,Ecuador,https://www.transfermarkt.com/anthony-valencia/profil/spieler/974374
Vincent Janssen,"Jun 15, 1994 (31)",Centre-Forward,Royal Antwerp FC,Jupiler Pro League,€7.00m,Netherlands,https://www.transfermarkt.com/vincent-janssen/profil/spieler/207015
Mohamed Bayo,"Jun 4, 1998 (27)",Centre-Forward,Royal Antwerp FC,Jupiler Pro League,€2.80m,Guinea / France,https://www.transfermarkt.com/mohamed-bayo/profil/spieler/594991
Gerard Vandeplas,"Feb 25, 2006 (19)",Centre-Forward,Royal Antwerp FC,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/gerard-vandeplas/profil/spieler/937117
Alexandre Stanic,"Dec 28, 2004 (20)",Centre-Forward,Royal Antwerp FC,Jupiler Pro League,€200k,Belgium / Serbia,https://www.transfermarkt.com/alexandre-stanic/profil/spieler/864370
Gabriel Jesus David,"Jan 2, 2007 (18)",Centre-Forward,Royal Antwerp FC,Jupiler Pro League,-,Nigeria,https://www.transfermarkt.com/gabriel-jesus-david/profil/spieler/1380876
Ortwin De Wolf,"Apr 23, 1997 (28)",Goalkeeper,KV Mechelen,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/ortwin-de-wolf/profil/spieler/450218
Nacho Miras,"Jul 19, 1997 (27)",Goalkeeper,KV Mechelen,Jupiler Pro League,€400k,Spain,https://www.transfermarkt.com/nacho-miras/profil/spieler/685106
Yannick Thoelen,"Jul 18, 1990 (34)",Goalkeeper,KV Mechelen,Jupiler Pro League,€200k,Belgium,https://www.transfermarkt.com/yannick-thoelen/profil/spieler/64246
Oskar Annell,"Feb 15, 2005 (20)",Goalkeeper,KV Mechelen,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/oskar-annell/profil/spieler/1063262
Axel Willockx,"Feb 7, 2007 (18)",Goalkeeper,KV Mechelen,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/axel-willockx/profil/spieler/1192697
José Marsà,"Mar 4, 2002 (23)",Centre-Back,KV Mechelen,Jupiler Pro League,€3.00m,Spain,https://www.transfermarkt.com/jose-marsa/profil/spieler/563139
Ahmed Touba,"Mar 13, 1998 (27)",Centre-Back,KV Mechelen,Jupiler Pro League,€2.50m,Algeria / Belgium,https://www.transfermarkt.com/ahmed-touba/profil/spieler/325924
Toon Raemaekers,"Sep 9, 2000 (24)",Centre-Back,KV Mechelen,Jupiler Pro League,€1.20m,Belgium,https://www.transfermarkt.com/toon-raemaekers/profil/spieler/712086
Zinho Vanheusden,"Jul 29, 1999 (25)",Centre-Back,KV Mechelen,Jupiler Pro League,€1.00m,Belgium,https://www.transfermarkt.com/zinho-vanheusden/profil/spieler/338672
Stephen Welsh,"Jan 19, 2000 (25)",Centre-Back,KV Mechelen,Jupiler Pro League,€1.00m,Scotland,https://www.transfermarkt.com/stephen-welsh/profil/spieler/403568
Bas Van den Eynden,"Jan 7, 2002 (23)",Centre-Back,KV Mechelen,Jupiler Pro League,€700k,Belgium,https://www.transfermarkt.com/bas-van-den-eynden/profil/spieler/621195
Lukas Baert,"Feb 1, 2005 (20)",Centre-Back,KV Mechelen,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/lukas-baert/profil/spieler/1070395
Daam Foulon,"Mar 23, 1999 (26)",Left-Back,KV Mechelen,Jupiler Pro League,€2.50m,Belgium,https://www.transfermarkt.com/daam-foulon/profil/spieler/338637
Moncef Zekri,"Sep 20, 2008 (16)",Left-Back,KV Mechelen,Jupiler Pro League,€500k,Morocco / Belgium,https://www.transfermarkt.com/moncef-zekri/profil/spieler/1263687
Rafik Belghali,"Jun 7, 2002 (23)",Right-Back,KV Mechelen,Jupiler Pro League,€2.50m,Algeria / Belgium,https://www.transfermarkt.com/rafik-belghali/profil/spieler/864306
Sandy Walsh,"Mar 14, 1995 (30)",Right-Back,KV Mechelen,Jupiler Pro League,€800k,Indonesia / Belgium,https://www.transfermarkt.com/sandy-walsh/profil/spieler/187329
Jules Van Cleemput,"Apr 11, 1997 (28)",Right-Back,KV Mechelen,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/jules-van-cleemput/profil/spieler/384280
Fredrik Hammar,"Feb 26, 2001 (24)",Defensive Midfield,KV Mechelen,Jupiler Pro League,€1.50m,Sweden,https://www.transfermarkt.com/fredrik-hammar/profil/spieler/504245
Aziz Ouattara,"Jan 4, 2001 (24)",Defensive Midfield,KV Mechelen,Jupiler Pro League,€1.00m,Cote d'Ivoire,https://www.transfermarkt.com/aziz-ouattara/profil/spieler/678100
Mory Konaté,"Nov 15, 1993 (31)",Defensive Midfield,KV Mechelen,Jupiler Pro League,€500k,Guinea,https://www.transfermarkt.com/mory-konate/profil/spieler/364370
Elton Yeboah,"Mar 25, 2005 (20)",Defensive Midfield,KV Mechelen,Jupiler Pro League,€200k,Ghana / Belgium,https://www.transfermarkt.com/elton-yeboah/profil/spieler/1126669
Rob Schoofs,"Mar 23, 1994 (31)",Central Midfield,KV Mechelen,Jupiler Pro League,€2.20m,Belgium,https://www.transfermarkt.com/rob-schoofs/profil/spieler/157396
Noah Makanza,"Jan 14, 2005 (20)",Central Midfield,KV Mechelen,Jupiler Pro League,-,DR Congo / Belgium,https://www.transfermarkt.com/noah-makanza/profil/spieler/1082083
Patrick Pflücke,"Nov 30, 1996 (28)",Right Midfield,KV Mechelen,Jupiler Pro League,€1.60m,Germany,https://www.transfermarkt.com/patrick-pflucke/profil/spieler/159522
Kerim Mrabti,"May 20, 1994 (31)",Attacking Midfield,KV Mechelen,Jupiler Pro League,€2.00m,Sweden / Tunisia,https://www.transfermarkt.com/kerim-mrabti/profil/spieler/225569
Bilal Bafdili,"Aug 3, 2004 (20)",Attacking Midfield,KV Mechelen,Jupiler Pro League,€900k,Belgium,https://www.transfermarkt.com/bilal-bafdili/profil/spieler/1063263
Isaac Asante,"Aug 29, 2002 (22)",Attacking Midfield,KV Mechelen,Jupiler Pro League,€200k,Belgium / Ghana,https://www.transfermarkt.com/isaac-asante/profil/spieler/719654
Nikola Storm,"Sep 30, 1994 (30)",Left Winger,KV Mechelen,Jupiler Pro League,€2.00m,Belgium,https://www.transfermarkt.com/nikola-storm/profil/spieler/183120
Petter Nosa Dahl,"Oct 22, 2003 (21)",Left Winger,KV Mechelen,Jupiler Pro League,€600k,Norway,https://www.transfermarkt.com/petter-nosa-dahl/profil/spieler/912078
Bill Antonio,"Sep 3, 2002 (22)",Right Winger,KV Mechelen,Jupiler Pro League,€1.20m,Zimbabwe,https://www.transfermarkt.com/bill-antonio/profil/spieler/956050
Geoffry Hairemans,"Oct 21, 1991 (33)",Right Winger,KV Mechelen,Jupiler Pro League,€500k,Belgium,https://www.transfermarkt.com/geoffry-hairemans/profil/spieler/110292
Benito Raman,"Nov 7, 1994 (30)",Centre-Forward,KV Mechelen,Jupiler Pro League,€2.00m,Belgium,https://www.transfermarkt.com/benito-raman/profil/spieler/112930
Lion Lauberbach,"Feb 15, 1998 (27)",Centre-Forward,KV Mechelen,Jupiler Pro League,€1.00m,Germany,https://www.transfermarkt.com/lion-lauberbach/profil/spieler/307800
Keano Vanrafelghem,"Aug 2, 2003 (21)",Centre-Forward,KV Mechelen,Jupiler Pro League,€900k,Belgium,https://www.transfermarkt.com/keano-vanrafelghem/profil/spieler/583919
Julien Ngoy,"Nov 2, 1997 (27)",Centre-Forward,KV Mechelen,Jupiler Pro League,€400k,Belgium / DR Congo,https://www.transfermarkt.com/julien-ngoy/profil/spieler/286005
Leo Kokubo,"Jan 23, 2001 (24)",Goalkeeper,Sint-Truidense VV,Jupiler Pro League,€3.00m,Japan / Nigeria,https://www.transfermarkt.com/leo-kokubo/profil/spieler/501737
Jo Coppens,"Dec 21, 1990 (34)",Goalkeeper,Sint-Truidense VV,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/jo-coppens/profil/spieler/42717
Matt Lendfers,"Mar 10, 2006 (19)",Goalkeeper,Sint-Truidense VV,Jupiler Pro League,€150k,Belgium / Netherlands,https://www.transfermarkt.com/matt-lendfers/profil/spieler/937107
Rein Van Helden,"Jul 24, 2002 (22)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€2.50m,Belgium,https://www.transfermarkt.com/rein-van-helden/profil/spieler/706063
Shogo Taniguchi,"Jul 15, 1991 (33)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€1.00m,Japan,https://www.transfermarkt.com/shogo-taniguchi/profil/spieler/307870
Zineddine Belaid,"Mar 20, 1999 (26)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€800k,Algeria,https://www.transfermarkt.com/zineddine-belaid/profil/spieler/625142
Visar Musliu,"Nov 13, 1994 (30)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€650k,North Macedonia,https://www.transfermarkt.com/visar-musliu/profil/spieler/207623
Wolke Janssens,"Jan 11, 1995 (30)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/wolke-janssens/profil/spieler/235247
Bruno Godeau,"May 10, 1992 (33)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/bruno-godeau/profil/spieler/142924
Hugo Lambotte,"Jun 20, 2006 (19)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€200k,Belgium,https://www.transfermarkt.com/hugo-lambotte/profil/spieler/1287151
Alouis Diriken,"Apr 1, 2004 (21)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/alouis-diriken/profil/spieler/751989
David Mindombe,"Jun 19, 2001 (24)",Centre-Back,Sint-Truidense VV,Jupiler Pro League,-,Belgium / DR Congo,https://www.transfermarkt.com/david-mindombe/profil/spieler/707777
Ryoya Ogawa,"Nov 24, 1996 (28)",Left-Back,Sint-Truidense VV,Jupiler Pro League,€1.50m,Japan,https://www.transfermarkt.com/ryoya-ogawa/profil/spieler/353785
Simen Juklerød,"May 18, 1994 (31)",Left-Back,Sint-Truidense VV,Jupiler Pro League,€300k,Norway,https://www.transfermarkt.com/simen-juklerod/profil/spieler/230985
Louis Patris,"Jun 7, 2001 (24)",Right-Back,Sint-Truidense VV,Jupiler Pro League,€2.00m,Belgium,https://www.transfermarkt.com/louis-patris/profil/spieler/502247
Robert-Jan Vanwesemael,"Mar 26, 2002 (23)",Right-Back,Sint-Truidense VV,Jupiler Pro League,€1.00m,Belgium,https://www.transfermarkt.com/robert-jan-vanwesemael/profil/spieler/727528
Frederic Ananou,"Sep 20, 1997 (27)",Right-Back,Sint-Truidense VV,Jupiler Pro League,€400k,Togo / Germany,https://www.transfermarkt.com/frederic-ananou/profil/spieler/240263
Mats Kuipers,"Jun 8, 2006 (19)",Right-Back,Sint-Truidense VV,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/mats-kuipers/profil/spieler/1287822
Rihito Yamamoto,"Dec 12, 2001 (23)",Defensive Midfield,Sint-Truidense VV,Jupiler Pro League,€900k,Japan,https://www.transfermarkt.com/rihito-yamamoto/profil/spieler/432403
Joel Chima Fujita,"Feb 16, 2002 (23)",Central Midfield,Sint-Truidense VV,Jupiler Pro League,€3.00m,Japan / Nigeria,https://www.transfermarkt.com/joel-chima-fujita/profil/spieler/697277
Ryotaro Ito,"Feb 6, 1998 (27)",Central Midfield,Sint-Truidense VV,Jupiler Pro League,€2.50m,Japan,https://www.transfermarkt.com/ryotaro-ito/profil/spieler/415522
Olivier Dumont,"Mar 6, 2002 (23)",Central Midfield,Sint-Truidense VV,Jupiler Pro League,€400k,Belgium / Netherlands,https://www.transfermarkt.com/olivier-dumont/profil/spieler/502452
Arthur Alexis,"Jan 10, 2006 (19)",Central Midfield,Sint-Truidense VV,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/arthur-alexis/profil/spieler/1287152
Loïc Lapoussin,"Mar 27, 1996 (29)",Left Midfield,Sint-Truidense VV,Jupiler Pro League,€2.50m,Madagascar / France,https://www.transfermarkt.com/loic-lapoussin/profil/spieler/533158
Isaías Delpupo,"Mar 31, 2003 (22)",Attacking Midfield,Sint-Truidense VV,Jupiler Pro League,€400k,Argentina / Italy,https://www.transfermarkt.com/isaias-delpupo/profil/spieler/736034
Ricardo Junior Da Costa Pinto,"Apr 16, 2005 (20)",Attacking Midfield,Sint-Truidense VV,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/ricardo-junior-da-costa-pinto/profil/spieler/1287823
Billal Brahimi,"Mar 14, 2000 (25)",Left Winger,Sint-Truidense VV,Jupiler Pro League,€1.80m,Algeria / France,https://www.transfermarkt.com/billal-brahimi/profil/spieler/543051
Didier Lamkel Zé,"Sep 17, 1996 (28)",Left Winger,Sint-Truidense VV,Jupiler Pro League,€500k,Cameroon,https://www.transfermarkt.com/didier-lamkel-ze/profil/spieler/442320
Adam Nhaili,"Aug 9, 2005 (19)",Left Winger,Sint-Truidense VV,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/adam-nhaili/profil/spieler/1159759
Joselpho Barnes,"Dec 12, 2001 (23)",Second Striker,Sint-Truidense VV,Jupiler Pro League,€200k,Ghana / Germany,https://www.transfermarkt.com/joselpho-barnes/profil/spieler/521966
Adriano Bertaccini,"Aug 13, 2000 (24)",Centre-Forward,Sint-Truidense VV,Jupiler Pro League,€4.50m,Belgium / Italy,https://www.transfermarkt.com/adriano-bertaccini/profil/spieler/364896
Andrés Ferrari,"Jan 3, 2003 (22)",Centre-Forward,Sint-Truidense VV,Jupiler Pro League,€1.50m,Uruguay / Italy,https://www.transfermarkt.com/andres-ferrari/profil/spieler/973805
Kahveh Zahiroleslam,"Jun 13, 2002 (23)",Centre-Forward,Sint-Truidense VV,Jupiler Pro League,€800k,United States / Iran,https://www.transfermarkt.com/kahveh-zahiroleslam/profil/spieler/1163778
Hiiro Komori,"Aug 6, 2000 (24)",Centre-Forward,Sint-Truidense VV,Jupiler Pro League,€700k,Japan,https://www.transfermarkt.com/hiiro-komori/profil/spieler/829174
Jay-David Mbalanda,"May 3, 2007 (18)",Striker,Sint-Truidense VV,Jupiler Pro League,€100k,Belgium,https://www.transfermarkt.com/jay-david-mbalanda/profil/spieler/1309326
